SNo,Rank,Allotted Quota,Allotted Institute,Course,"Alloted
Category","Candidate
Category",Remarks
20890,764628,Non-Resident Indian,"K.S Hegde Medical Academy, Mangaluru,Deralakatte, Mangaluru, Dakshina Kannada
Dist,, Karnataka, 575018",MBBS,Open,General,Allotted
20891,764747,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,General,Allotted
20892,764905,"Deemed/Paid Seats
Quota","SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI
KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,OBC,Allotted
20893,764948,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20894,765085,"Deemed/Paid Seats
Quota","Indira Gandhi Dental College and SBV, Pondycherry,SBV Pondicherry Campus,
Pillaiyarkuppam,, Puducherry, 607402",BDS,Open,OBC,Allotted
20895,765363,"Deemed/Paid Seats
Quota","AB Shetty Memorial Inst. of Dental Sce., Mangaluru,Deralakatte, Mangaluru, Dakshina
Kannada, Karnataka, 575018",BDS,Open,OBC,Allotted
20896,765382,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
20897,765407,"Deemed/Paid Seats
Quota","JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical
Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,OBC,Allotted
20898,765412,"Deemed/Paid Seats
Quota","VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47,
Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,OBC,Allotted
20899,765669,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli.,
Maharashtra, 416414",BDS,Open,SC,Allotted
20900,765926,Non-Resident Indian,"Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar,
Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,OBC,Allotted
20901,766147,"Deemed/Paid Seats
Quota","Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR
ODISHA, Odisha, 751024",BDS,Open,OBC,Allotted
20902,766266,"Deemed/Paid Seats
Quota","SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV
GANDHI SALAI, Tamil Nadu, 600119",BDS,Open,General,Allotted
20903,766295,"Deemed/Paid Seats
Quota","Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur,
Chennai., Tamil Nadu, 600116",BDS,Open,General,Allotted
20904,766297,"Deemed/Paid Seats
Quota","Saveetha Dental College, Chennai,Saveetha Dental College and Hospitals,162,
Poonamallee high road, Velapanchavadi, Chennai, Tamil Nadu, 600077",BDS,Open,OBC,Allotted
20905,766527,Non-Resident Indian,"Institute of Medical Sciences and SUM Host., Bhubaneswar,K 8 Kalinga Nagar Po
Mahalaxmi Vihar Bhubaneswar, Odisha, 751029",MBBS,Open,General,Allotted
20906,766658,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Allotted
20907,766937,Non-Resident Indian,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital
and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Open,General,Allotted
20908,766991,Non-Resident Indian,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR,Hinaga Road
Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",MBBS,Open,General,Allotted
20909,767007,"Deemed/Paid Seats
Quota","KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical
College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,EWS,Allotted
20910,767714,Non-Resident Indian,"Bharati Vidyapeeth DU Dental College and Hospt., Pune,Bharati Vidyapeeth (Deemed to
be University) Dental College and Hospital, Pune, Maharashtra, 411043",BDS,Open,OBC,Allotted
20911,767726,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018,
Maharashtra, 411018",BDS,Open,General,Allotted
20912,767745,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Allotted
20913,768244,Non-Resident Indian,"Amrita Institute of Medical Science, Kochi,Amrita School of Medicine
Amrita Institute of Medical Sciences
AIMS Ponekkara P.O
Kochi, Kerala, 682041",MBBS,Open,General,Allotted
20914,768556,"Deemed/Paid Seats
Quota","VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47,
Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,General,Allotted
20915,768569,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,OBC,Allotted
20916,768579,"Deemed/Paid Seats
Quota","SRI LALITHAMBIGAI MEDICAL COLLEGE & HOSPITAL,Faculty of Medicine - Sri
Lalithambigai Medical College and Hospital,
1, Periyar EVR High Road, Ada, Tamil Nadu, 600095",MBBS,Open,OBC,Allotted
20917,768873,"Deemed/Paid Seats
Quota","ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi,
Chennai-77, Tamil Nadu, 600077",MBBS,Open,OBC,Allotted
20918,768972,"Deemed/Paid Seats
Quota","GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology
and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,EWS,Allotted
20919,769257,"Deemed/Paid Seats
Quota","KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical
College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,OBC,Allotted
20920,769310,"Deemed/Paid Seats
Quota","VELS MEDICAL COLLEGE & HOSPITAL,12-123, Velan Nagar, Manjankaranai Village,
Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",MBBS,Open,OBC,Allotted
20921,769324,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,Allotted
20922,769372,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE).,
Maharashtra, 415110",MBBS,Open,General,Allotted
20923,769458,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
20924,769485,Non-Resident Indian,"MGM Medical College, Aurangabad,N-6, Cidco, Aurangabad,, Maharashtra, 431003",MBBS,Open,OBC,Allotted
20925,769502,"Deemed/Paid Seats
Quota","Rural Dental College, Loni,At - Loni  Tal - Rahata
Dist - Ahmednagar
Maharashtra State, India
PIN-413736
(Near Shirdi), Maharashtra, 413736",BDS,Open,OBC,Allotted
20926,769512,Jain Minority Quota,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth
Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",BDS,Open,General,Allotted
20927,769728,Non-Resident Indian,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune,
Maharashtra, 411043",MBBS,Open,OBC,Allotted
20928,769788,"Deemed/Paid Seats
Quota","Sharad Pawar Dental College and Hospital, Wardha,Sawangi (Meghe), Wardha,
Maharashtra State, INDIA, Maharashtra, 442107",BDS,Open,General,Allotted
20929,769803,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and
Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,OBC,Allotted
20930,769814,"Employees State
Insurance
Scheme(ESI)","Government Medical College and ESIC Hospital, Coimbatore,KAMARAJAR ROAD,
VARADHARAJAPURAM, SINGANALLUR, COIMBATORE, Tamil Nadu, 641015",MBBS,ST,ST,Allotted
20931,769895,"Deemed/Paid Seats
Quota","Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur,
Chennai., Tamil Nadu, 600116",BDS,Open,OBC,Allotted
20932,769951,Non-Resident Indian,"Sri Ramachandra Med. College and Res. Inst., Chennai,No. One Ramachandra Nagar,
Porur, Chennai., Tamil Nadu, 600116",MBBS,Open,General,Allotted
20933,769977,"Deemed/Paid Seats
Quota","KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical
College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,SC,Allotted
20934,770041,"Deemed/Paid Seats
Quota","VMS Dental College, Salem,Sankari Main Road
NH  47  Ariyanoor,  Salem., Tamil Nadu, 636308",BDS,Open,OBC,Allotted
20935,770076,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Allotted
20936,770336,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,Allotted
20937,770409,"Deemed/Paid Seats
Quota","Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR
ODISHA, Odisha, 751024",BDS,Open,General,Allotted
20938,770431,"Deemed/Paid Seats
Quota","Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR
ODISHA, Odisha, 751024",BDS,Open,General,Allotted
20939,770711,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli.,
Maharashtra, 416414",BDS,Open,General,Allotted
20940,770956,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,OBC,Allotted
20941,771028,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20942,771060,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20943,771183,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018,
Maharashtra, 411018",BDS,Open,General,Allotted
20944,771254,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
20945,771422,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,Allotted
20946,771483,"Deemed/Paid Seats
Quota","Santosh Dental College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, NCR
Delhi, Uttar Pradesh, 201009",BDS,Open,General,Allotted
20947,771699,"Deemed/Paid Seats
Quota","JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical
Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,General,Allotted
20948,771870,Non-Resident Indian,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
20949,771970,"Deemed/Paid Seats
Quota","VELS MEDICAL COLLEGE & HOSPITAL,12-123, Velan Nagar, Manjankaranai Village,
Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",MBBS,Open,General,Allotted
20950,772006,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,ST,Allotted
20951,772017,"Deemed/Paid Seats
Quota","Shri Sathya Sai Medical College and RI, Chennai,Shri Sathya Sai Nagar, SBV Chennai
Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",MBBS,Open,SC,Allotted
20952,772809,"Deemed/Paid Seats
Quota","Indira Gandhi Dental College and SBV, Pondycherry,SBV Pondicherry Campus,
Pillaiyarkuppam,, Puducherry, 607402",BDS,Open,OBC,Allotted
20953,772938,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
20954,773204,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
20955,773324,"Deemed/Paid Seats
Quota","KLE VK Inst. of Dental Scie. Belagavi,KLE V.K. Institute of Dental Sciences, J.N. Medical
College Campus, Nehru Nagar,Belagavi-590010.Karn, Karnataka, 590010",BDS,Open,OBC,Allotted
20956,773353,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,Allotted
20957,773365,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,"Open
PwD",OBC PwD,Allotted
20958,773503,Non-Resident Indian,"Dr. DY Patil Medical College, Navi Mumbai,Plot No. 2, Sector 7, Nerul, Navi Mumbai,
Maharashtra, Maharashtra, 400706",MBBS,Open,SC,Allotted
20959,773588,"Deemed/Paid Seats
Quota","GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology
and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,General,Allotted
20960,773702,"Delhi NCR
Children/Widows of
Personnel of the
Armed Forces (CW)
Quota","Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,
VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi
(NCT), 110029",MBBS,Open,General,"Allotted( CW Rank
: 3 )"
20961,773787,Non-Resident Indian,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra
State,India, Maharashtra, 442107",MBBS,Open,General,Allotted
20962,774000,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,OBC,Allotted
20963,774112,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20964,774136,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,OBC,Allotted
20965,774228,"Deemed/Paid Seats
Quota","ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi,
Chennai-77, Tamil Nadu, 600077",MBBS,Open,OBC,Allotted
20966,774332,"Muslim Minority
Quota","Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru,
Karnataka, 575018",BDS,Open,OBC,Allotted
20967,774338,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and
Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,SC,Allotted
20968,774345,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20969,774356,"Deemed/Paid Seats
Quota","SRM Dental College, Chennai,SRM DENTAL COLLEGE, BHARATHI SALAI,
RAMAPURAM, CHENNAI, Tamil Nadu, 600089",BDS,Open,SC,Allotted
20970,774478,All India,"Diamond Harbour Govt Medical College,New Town, Post-Diamond Harbour, PS-
Diamond Harbour, District South 24 Parganas, West Bengal, 743331",MBBS,"OBC
PwD",OBC PwD,Allotted
20971,774525,"Deemed/Paid Seats
Quota","JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical
Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,OBC,Allotted
20972,774863,"Employees State
Insurance
Scheme(ESI)","Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,ST,ST,Allotted
20973,774873,"Deemed/Paid Seats
Quota","School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA
(MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,General,Allotted
20974,774911,"Deemed/Paid Seats
Quota","Shri Sathya Sai Medical College and RI, Chennai,Shri Sathya Sai Nagar, SBV Chennai
Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",MBBS,Open,General,Allotted
20975,775096,Non-Resident Indian,"Jawahar Lal Nehru Medical College, Belagavi,J.N. Medical College Campus, Nehru
Nagar,
Belagavi-590010. Karnataka, India., Karnataka, 590010",MBBS,Open,OBC,Allotted
20976,775101,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20977,775123,Non-Resident Indian,"Raja Rajeswari Medical College Bengaluru,202, Kambipura, Bengaluru  Mysuru High
Way,Kengeri Hobli, Bangalore, Karnataka, Karnataka, 560074",MBBS,Open,EWS,Allotted
20978,775151,"Deemed/Paid Seats
Quota","Sri Ramachandra Dental and Hospt., Chennai,No. 1 Ramachandra Nagar, Porur,
Chennai., Tamil Nadu, 600116",BDS,Open,OBC,Allotted
20979,775191,"Deemed/Paid Seats
Quota","Rural Dental College, Loni,At - Loni  Tal - Rahata
Dist - Ahmednagar
Maharashtra State, India
PIN-413736
(Near Shirdi), Maharashtra, 413736",BDS,Open,General,Allotted
20980,775427,Jain Minority Quota,"SBKS Med. Inst. and Res. Centre, Sumandeep Vidyapeeth,Sumandeep Vidyapeeth
Deemed to be University Campus, At. Po.Piparia, Tal.Waghodia,
Dist.Vadodara, Gujarat, 391760",MBBS,Open,EWS,Allotted
20981,775551,"Deemed/Paid Seats
Quota","Shri Sathya Sai Medical College and RI, Chennai,Shri Sathya Sai Nagar, SBV Chennai
Campus, Ammapettai, Chengalpattu District, Tamil Nadu, 603108",MBBS,Open,General,Allotted
20982,775711,All India,"Government of Medical College and Hospital, Balasore,Remuna, Balasore, 756019,
Odisha, 756019",MBBS,"OBC
PwD",OBC PwD,Allotted
20983,776326,"Deemed/Paid Seats
Quota","Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET
CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,Allotted
20984,776531,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7,
Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,General,Allotted
20985,776620,"Deemed/Paid Seats
Quota","MANAV RACHNA DENTAL COLLEGE FARIDABAD,SECTOR - 43, DELHI
SURAJKUND ROAD FARIDABAD, Haryana, 121004",BDS,Open,General,Allotted
20986,776703,"Deemed/Paid Seats
Quota","VELS MEDICAL COLLEGE & HOSPITAL,12-123, Velan Nagar, Manjankaranai Village,
Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",MBBS,Open,OBC,Allotted
20987,776889,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,OBC,Allotted
20988,777998,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
20989,778106,"Employees State
Insurance
Scheme(ESI)","Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,ST,ST,Allotted
20990,778153,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli.,
Maharashtra, 416414",BDS,Open,General,Allotted
20991,778169,All India,"Government Medical College, Jagtial,Government Medical College, Jagtial, Jagtial
Village, Jagtial Tehsil, Jagtial Dist, Telangana, 505327",MBBS,"Open
PwD","General
PwD",Allotted
20992,778174,"Deemed/Paid Seats
Quota","Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru,
Karnataka, 575018",BDS,Open,OBC,Allotted
20993,778189,"Deemed/Paid Seats
Quota","Manipal College of Dental Science, Mangalore,Light House Hill Road, Mangalore India,
Karnataka, 575001",BDS,Open,General,Allotted
20994,778223,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,SC,Allotted
20995,778375,All India,"GMC Jangaon,gmc.jangaon@gmail.com, Telangana, 506167",MBBS,"Open
PwD","General
PwD",Allotted
20996,778452,"Deemed/Paid Seats
Quota","VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47,
Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,OBC,Allotted
20997,778561,"Deemed/Paid Seats
Quota","Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE
MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,Allotted
20998,778979,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
20999,779240,"Deemed/Paid Seats
Quota","JSS Dental College, Mysuru,The Principal JSS Dental College and Hospital Medical
Institutions Campus Bannimantap S S Nagar Mysu, Karnataka, 570015",BDS,Open,OBC,Allotted
21000,779324,"Deemed/Paid Seats
Quota","GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology
and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,SC,Allotted
21001,779351,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,General,Allotted
21002,779440,"Deemed/Paid Seats
Quota","GITAM Institue of Med. Sce. and Res., Visakhapatnam,Gandhi Institute of Technology
and Management (GITAM), Rushikonda, Visakhapatnam, Andhra Pradesh, 530045",MBBS,Open,General,Allotted
21003,779458,"Deemed/Paid Seats
Quota","Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU,
KOTTUCHERRY(P.O)
KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,General,Allotted
21004,779472,"Deemed/Paid Seats
Quota","Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus,
Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,General,Allotted
21005,779620,"Deemed/Paid Seats
Quota","Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE,
KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,SC,Allotted
21006,779873,"Deemed/Paid Seats
Quota","BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli.,
Maharashtra, 416414",BDS,Open,EWS,Allotted
21007,779890,"Deemed/Paid Seats
Quota","Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018,
Maharashtra, 411018",BDS,Open,General,Allotted
21008,780524,"Deemed/Paid Seats
Quota","ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi,
Chennai-77, Tamil Nadu, 600077",MBBS,Open,General,Allotted
21009,780556,"Deemed/Paid Seats
Quota","Saveetha Dental College, Chennai,Saveetha Dental College and Hospitals,162,
Poonamallee high road, Velapanchavadi, Chennai, Tamil Nadu, 600077",BDS,Open,General,Allotted
21010,780752,"Deemed/Paid Seats
Quota","VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47,
Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,General,Allotted
21011,780821,Non-Resident Indian,"Kalinga Institute of Medical Sciences, Bhubaneswar,CAMPUS-5
KUSHABHADRA CAMPUS
P.O-KIIT
BHUBANESWAR, Odisha, 751024",MBBS,Open,General,Allotted
21012,780914,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,SC,Allotted
21013,780981,Non-Resident Indian,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune,
Maharashtra, 411043",MBBS,Open,General,Allotted
21014,781239,"Deemed/Paid Seats
Quota","Chettinad Hos. and Res. Inst., Kancheepuram,Rajiv Gandhi Salai, Kelambakkam,
Chengalpattu District, Tamil Nadu, 603103",MBBS,Open,OBC,Allotted
21015,781353,"Deemed/Paid Seats
Quota","Indira Gandhi Dental College and SBV, Pondycherry,SBV Pondicherry Campus,
Pillaiyarkuppam,, Puducherry, 607402",BDS,Open,General,Allotted
21016,781368,"Deemed/Paid Seats
Quota","Manipal College of Dental Science, Mangalore,Light House Hill Road, Mangalore India,
Karnataka, 575001",BDS,Open,General,Allotted
21017,781374,"Deemed/Paid Seats
Quota","Saveetha Dental College, Chennai,Saveetha Dental College and Hospitals,162,
Poonamallee high road, Velapanchavadi, Chennai, Tamil Nadu, 600077",BDS,Open,General,Allotted
21018,781486,Non-Resident Indian,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR,Hinaga Road
Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",MBBS,Open,EWS,Allotted
21019,781503,"Deemed/Paid Seats
Quota","SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI
KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,OBC,Allotted
