COLLEGE,RANK,LOC,CAT,SX,EWS,PHASE
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",409937.0,OU,SC,M,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",414134.0,OU,SC,M,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",424501.0,OU,BCB,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",426352.0,OU,BCB,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",441418.0,AU,BCB,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",442842.0,AU,BCB,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",443125.0,OU,BCA,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",445885.0,OU,BCC,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",467885.0,OU,BCA,M,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",478109.0,OU,ST,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",488816.0,OU,ST,M,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",502020.0,OU,BCA,M,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",507762.0,OU,ST,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",521765.0,AU,BCD,M,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",525075.0,SVU,BCB,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",583871.0,AU,SC,F,NO,P1
"J.S.P.S GOVT. HOMOEO MEDICAL COLLEGE, HYDERABAD.",676198.0,AU,BCA,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",189388.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",193436.0,SVU,SC,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",221370.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",227866.0,AU,BCA,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",232018.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",250476.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",253564.0,SVU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",261205.0,SVU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",263732.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",272046.0,SVU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",273252.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",279973.0,OU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",286751.0,SVU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",286789.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",292260.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",292301.0,OU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",294161.0,OU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",294384.0,SVU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",295861.0,OU,BCE,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",297785.0,OU,SC,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",298170.0,SVU,BCD,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",308474.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",310237.0,OU,ST,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",312081.0,AU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",312613.0,SVU,BCB,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",317783.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",320100.0,SVU,SC,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",327824.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",335537.0,SVU,BCA,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",341976.0,AU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",355652.0,OU,BCD,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",356593.0,OU,OC,M,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",372274.0,OU,OC,M,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",382102.0,AU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",388755.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",392844.0,SVU,BCB,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",400648.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",416734.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",419763.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",422121.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",422820.0,OU,BCD,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",424039.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",427085.0,OU,BCB,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",428383.0,OU,BCC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",428802.0,OU,BCB,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",433728.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",435967.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",437982.0,OU,BCB,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",438326.0,OU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",441310.0,OU,ST,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",443967.0,OU,BCB,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",453847.0,OU,OC,M,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",468419.0,AU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",486013.0,OU,OC,F,YES,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",544690.0,AU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",574301.0,AU,SC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",575526.0,AU,BCE,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",614195.0,OU,BCA,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",627430.0,OU,BCA,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",631832.0,AU,OC,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",708455.0,OU,ST,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",762705.0,AU,BCE,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",770999.0,OU,ST,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",774189.0,AU,SC,M,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",780919.0,AU,ST,F,NO,P1
"GOVT NIZAMIA TIBBI COLLEGE,HYDERABAD",1176365.0,SVU,SC,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",279929.0,OU,OC,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",292336.0,OU,SC,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",309205.0,OU,BCE,M,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",313994.0,OU,BCE,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",324259.0,OU,BCD,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",334398.0,OU,BCB,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",347236.0,OU,ST,M,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",355790.0,OU,BCA,F,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",366462.0,OU,SC,M,NO,P1
"DEVS HOMOEOPATHIC MEDICAL COLLEGE AND HOSPITAL,DEVANAGAR, RR",371944.0,OU,SC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",207026.0,OU,OC,F,YES,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",229862.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",237644.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",263144.0,OU,BCD,M,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",264666.0,OU,OC,F,YES,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",266549.0,OU,OC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",271378.0,OU,ST,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",280668.0,OU,OC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",293762.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",294531.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",295534.0,OU,BCE,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",297547.0,OU,BCB,M,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",301036.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",302751.0,OU,BCD,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",302913.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",304517.0,OU,BCB,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",305017.0,OU,BCA,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",308508.0,OU,BCA,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",310568.0,OU,BCA,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",310698.0,OU,BCD,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",347350.0,OU,SC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",355318.0,OU,SC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",359683.0,OU,SC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",366068.0,OU,SC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",369872.0,OU,SC,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",391933.0,OU,ST,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",408035.0,OU,ST,F,NO,P1
"JEEYAR INTEGRATED VEDIC ACADEMY, SHAMSHABAD, HYDERABAD",419366.0,OU,ST,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",158368.0,AU,OC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",278039.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",281572.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",284495.0,SVU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",299295.0,OU,OC,F,YES,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",306512.0,OU,BCD,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",312193.0,OU,BCA,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",312628.0,NL,SC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",314149.0,OU,BCB,M,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",314477.0,OU,BCB,M,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",320200.0,OU,BCE,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",323804.0,OU,BCD,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",324264.0,OU,BCE,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",324594.0,OU,BCD,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",325427.0,OU,BCE,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",332214.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",342962.0,OU,BCB,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",383713.0,OU,SC,M,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",387369.0,OU,BCC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",391675.0,OU,SC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",391859.0,OU,SC,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",398978.0,OU,BCA,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",402971.0,AU,ST,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",405135.0,OU,BCA,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",412797.0,OU,ST,F,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",419587.0,OU,ST,M,NO,P1
"MNR HOMEOPATHIC MEDICAL COLLEGE, SANGAREDDY",431077.0,OU,ST,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",186593.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",224059.0,OU,OC,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",303649.0,OU,BCB,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",308400.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",308456.0,OU,BCB,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",308490.0,OU,BCB,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",310232.0,OU,BCD,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",324009.0,OU,BCB,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",325721.0,OU,BCD,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",327553.0,OU,BCD,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",331371.0,OU,BCE,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",335802.0,OU,BCB,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",339211.0,OU,BCA,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",341405.0,OU,ST,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",361531.0,OU,SC,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",380529.0,OU,SC,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",395264.0,OU,BCA,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",397023.0,OU,SC,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",398898.0,OU,SC,F,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",405138.0,OU,SC,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",420781.0,OU,BCA,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",439181.0,OU,ST,M,NO,P1
"HAMSA HOMEOPATHY MEDICAL COLLEGE, KSHEERASAGAR, SIDDIPET",448513.0,OU,ST,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",292094.0,OU,SC,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",308728.0,OU,BCB,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",318008.0,OU,OC,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",325632.0,OU,BCE,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",333105.0,OU,BCD,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",333360.0,OU,BCD,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",343336.0,OU,BCB,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",343619.0,OU,BCB,M,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",343666.0,OU,BCB,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",344955.0,OU,BCB,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",345333.0,OU,BCE,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",351784.0,OU,SC,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",359648.0,OU,SC,M,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",376592.0,OU,ST,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",383785.0,OU,SC,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",385441.0,OU,SC,M,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",393196.0,OU,SC,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",395979.0,OU,SC,M,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",408563.0,OU,BCA,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",435994.0,OU,BCA,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",438279.0,OU,ST,M,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",441605.0,OU,BCA,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",456714.0,OU,ST,F,NO,P1
"GURU NANAK HOMOEOPATHIC MEDICAL COLLEGE, KHANAPUR, IBRAHIMPATNAM, RR",471907.0,OU,ST,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",86541.0,AU,OC,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",111166.0,AU,BCB,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",172588.0,OU,OC,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",180417.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",181467.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",184066.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",184538.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",185031.0,OU,BCD,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",185279.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",189270.0,OU,OC,M,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",189366.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",190965.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",192121.0,OU,BCE,F,NO,P2
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",193251.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",197293.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",197647.0,OU,OC,M,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",200254.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",201499.0,OU,OC,F,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",201606.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",202755.0,OU,BCD,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",202813.0,OU,BCD,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",203065.0,OU,BCD,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",205707.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",206871.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",210084.0,OU,BCE,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",211271.0,OU,BCB,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",211291.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",213880.0,OU,BCE,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",215336.0,OU,BCB,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",220259.0,SVU,SC,M,NO,P2
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",221253.0,OU,OC,M,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",232872.0,OU,ST,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",234745.0,OU,ST,M,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",239034.0,OU,OC,M,YES,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",246994.0,OU,SC,F,NO,P1
"DR. B.R.K.R. GOVT. AYURVEDIC COLLEGE, HYDERABAD.",248457.0,OU,ST,F,NO,P1
